_year,_category,_parsed_date,company,subject,description,heading,title,announcementType,type,date,announcementDate,publishedDate,createdDate,id,announcementId,announcementCategory,category,companyName,logoUrl,_date_field,remarks
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Jan 2022 02:13:18 PM,11431,13198,NEW LISTINGS RELATED NOTICES,59,,,createdDate,KAPRUKA HOLDINGS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SUBSCRIPTION
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Jan 2022 04:01:05 PM,11419,13183,NEW LISTINGS RELATED NOTICES,59,,,createdDate,KAPRUKA HOLDINGS LIMITED – INITIAL PUBLIC OFFER (DETAILS OF PAYMENTS RECEIVED)
2022,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Jan 2022 10:18:41 AM,11411,13177,NEW LISTINGS RELATED NOTICES,59,,,createdDate,KAPRUKA HOLDINGS LIMITED - BASIS OF ALLOTMENT
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Dec 2022 12:09:44 PM,15622,18028,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Dec 2022 12:06:42 PM,15592,17989,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Dec 2022 12:09:06 PM,15568,17966,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Dec 2022 12:10:18 PM,15561,17958,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Dec 2022 12:05:44 PM,15535,17928,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Dec 2022 12:07:34 PM,15516,17913,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Dec 2022 12:06:30 PM,15515,17913,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Dec 2022 12:08:30 PM,15509,17907,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Dec 2022 12:19:22 PM,15408,17775,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Dec 2022 12:27:14 PM,15390,17751,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Nov 2022 12:10:58 PM,15367,17725,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Nov 2022 12:09:43 PM,15319,17662,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Nov 2022 12:05:09 PM,15253,17593,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Nov 2022 12:07:27 PM,15245,17584,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Nov 2022 12:11:57 PM,15228,17566,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Nov 2022 12:16:24 PM,15210,17552,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,31 Oct 2022 11:35:59 AM,15108,17448,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Oct 2022 11:33:10 AM,15078,17425,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Oct 2022 11:38:14 AM,15005,17347,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Oct 2022 11:38:21 AM,14969,17298,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Oct 2022 11:36:50 AM,14952,17272,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Oct 2022 11:34:22 AM,14922,17239,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Oct 2022 11:34:21 AM,14921,17239,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Oct 2022 11:36:30 AM,14901,17221,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Oct 2022 11:40:22 AM,14856,17172,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,26 Sep 2022 11:37:47 AM,14710,17009,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Sep 2022 11:35:46 AM,14653,16932,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Sep 2022 11:35:59 AM,14588,16847,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Sep 2022 11:34:46 AM,14528,16772,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Sep 2022 11:38:02 AM,14479,16708,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Aug 2022 11:36:08 AM,14168,16353,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,19 Aug 2022 11:45:07 AM,14133,16299,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Aug 2022 11:39:42 AM,14100,16258,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Aug 2022 12:00:09 PM,14085,16243,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Aug 2022 11:44:42 AM,14078,16236,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Aug 2022 11:44:14 AM,14049,16207,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,09 Aug 2022 11:56:51 AM,14024,16163,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Aug 2022 11:36:54 AM,13995,16120,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Aug 2022 12:06:49 PM,13981,16106,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Aug 2022 11:36:26 AM,13974,16097,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Jul 2022 11:35:37 AM,13904,16009,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Jul 2022 11:06:12 AM,13888,15990,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,26 Jul 2022 11:40:42 AM,13880,15979,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Jul 2022 11:37:53 AM,13845,15944,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Jul 2022 11:54:44 AM,13838,15935,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jul 2022 11:36:47 AM,13824,15922,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,12 Jul 2022 11:36:29 AM,13749,15847,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Jun 2022 11:44:39 AM,13381,15440,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jun 2022 11:35:07 AM,13372,15430,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Jun 2022 11:35:43 AM,13187,15208,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Jun 2022 11:38:41 AM,13116,15125,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Apr 2022 11:08:26 AM,12649,14615,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Apr 2022 11:11:56 AM,12636,14598,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Apr 2022 11:40:57 AM,12488,14398,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,05 Apr 2022 11:39:03 AM,12449,14348,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Apr 2022 11:16:40 AM,12394,14296,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Mar 2022 01:08:07 PM,12310,14199,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Mar 2022 01:06:56 PM,12234,14128,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Mar 2022 01:10:37 PM,12219,14105,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Mar 2022 01:06:41 PM,12162,14039,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Mar 2022 01:09:27 PM,12140,14027,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Mar 2022 01:12:46 PM,12128,14013,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Mar 2022 01:09:58 PM,12086,13966,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Mar 2022 01:08:16 PM,12022,13897,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Feb 2022 01:07:27 PM,11991,13861,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,25 Feb 2022 01:11:50 PM,11957,13828,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,24 Feb 2022 01:13:40 PM,11937,13807,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,21 Feb 2022 01:06:53 PM,11897,13757,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Feb 2022 01:10:48 PM,11775,13616,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Feb 2022 01:04:34 PM,11718,13544,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Feb 2022 01:16:09 PM,11711,13537,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Feb 2022 01:06:09 PM,11698,13524,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,31 Jan 2022 01:09:17 PM,11685,13505,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Jan 2022 01:05:57 PM,11582,13379,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,11 Jan 2022 01:07:13 PM,11501,13290,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Jan 2022 01:05:02 PM,11490,13271,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Jan 2022 01:08:14 PM,11467,13252,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Jan 2022 01:06:04 PM,11447,13228,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,04 Jan 2022 01:09:07 PM,11417,13182,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2022,Buy-In Board Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Jan 2022 01:10:04 PM,11394,13157,BUY-IN BOARD DISCLOSURES,60,,,createdDate,
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,31 Dec 2021 08:34:20 PM,11375,13132,NEW LISTINGS RELATED NOTICES,59,,,createdDate,ERRATA TO THE HELA APPAREL HOLDINGS LIMITED PROSPECTUS DATED 28 DECEMBER 2021
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Dec 2021 02:22:08 PM,11327,13080,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC GENERAL INSURANCE LIMITED-INTERIM FINANCIAL STATEMENTS AS AT 30TH SEPTEMBER 2021
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Dec 2021 01:21:55 PM,11326,13079,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC GENERAL INSURANCE LIMITED-INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SALE
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Dec 2021 05:14:40 PM,11321,13072,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CO-OPERATIVE INSURANCE COMPANY LIMITED (THE COMPANY) - INITIAL PUBLIC OFFERRING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Dec 2021 05:13:59 PM,11320,13071,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CO-OPERATIVE INSURANCE COMPANY LIMITED - INITIAL PUBLIC OFFERING (SUMMARY OF APPLICATIONS)
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Dec 2021 04:36:26 PM,11317,13070,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC GENERAL INSURANCE LTD INITIAL PUBLIC OFFER
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,29 Dec 2021 10:42:29 AM,11309,13057,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CO-OPERATIVE INSURANCE COMPANY LTD IPO - BASIS OF ALLLOTMENT
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Dec 2021 04:46:48 PM,11306,13054,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC GENERAL INSURANCE LIMITED IPO
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,28 Dec 2021 04:11:10 PM,11303,13052,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC General Insurance IPO - Basis of Allocation
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,27 Dec 2021 05:13:55 PM,11281,13034,NEW LISTINGS RELATED NOTICES,59,,,createdDate,VOLUNTARY SUBMISSION OF INTERIM FINANCIAL STATEMENTS OF CO-OPERATIVE INSURANCE COMPANY LIMITED
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,23 Dec 2021 05:02:34 PM,11240,12976,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MYLAND DEVELOPMENTS LIMITED - INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SUBSCRIPTION
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,22 Dec 2021 09:07:31 AM,11218,12953,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Kapruka Holdings Limited - lnitial Public Offering
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Dec 2021 04:41:16 PM,11191,12923,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"FIRST CAPITAL TREASURIES PLC (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING 
SHARES VIA OFFER FOR SALE"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Dec 2021 02:43:33 PM,11179,12908,NEW LISTINGS RELATED NOTICES,59,,,createdDate,HELA APPAREL HOLDINGS LIMITED (THE COMPANY) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,20 Dec 2021 01:53:02 PM,11172,12902,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CO-OPERATIVE INSURANCE COMPANY LIMITED-INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES (OVERSUBSCRIBED)
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Dec 2021 07:32:54 PM,11155,12873,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MYLAND DEVELOPMENTS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES RE: BASIS OF ALLOTMENT
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Dec 2021 01:50:12 PM,11147,12864,NEW LISTINGS RELATED NOTICES,59,,,createdDate,hSENID BUSINESS SOLUTIONS LIMITED
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,17 Dec 2021 01:50:01 PM,11146,12863,NEW LISTINGS RELATED NOTICES,59,,,createdDate,Myland Development Limited - IPO (Summary of applications)
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Dec 2021 10:17:50 AM,11125,12839,NEW LISTINGS RELATED NOTICES,59,,,createdDate,LOLC General Insurance Limited IPO - Oversubscribed
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,16 Dec 2021 09:20:41 AM,11124,12838,NEW LISTINGS RELATED NOTICES,59,,,createdDate,FIRST CAPITAL TREASURIES PLC IPO - BASIS OF ALLOTMENT
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Dec 2021 06:57:18 PM,11122,12837,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"FIRST CAPITAL TREASURIES PLC - INITIAL PUBLIC OFFERING OF ORDINARY
VOTING SHARES"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,15 Dec 2021 11:58:42 AM,11103,12813,NEW LISTINGS RELATED NOTICES,59,,,createdDate,hSENID Business Solutions Limited IPO 2021- Announcement on over subscription
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,14 Dec 2021 05:01:53 PM,11091,12799,NEW LISTINGS RELATED NOTICES,59,,,createdDate,hSenid Business Solutions Limited - Equity IPO 2021 -Number of applications
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Dec 2021 06:14:26 PM,11074,12783,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"CAPITAL ALLIANCE LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING
SHARES VIA OFFER FOR SUBSCRIPTION "
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Dec 2021 02:05:45 PM,11070,12775,NEW LISTINGS RELATED NOTICES,59,,,createdDate,KAPRUKA HOLDINGS LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,13 Dec 2021 02:05:28 PM,11069,12774,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CO-OPERATIVE INSURANCE COMPANY LIMITED (“THE COMPANY”)-INITIAL PUBLIC OFFERING
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,10 Dec 2021 12:06:59 PM,11040,12750,NEW LISTINGS RELATED NOTICES,59,,,createdDate,SARVODAYA DEVELOPMENT FINANCE LIMITED (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES VIA OFFER FOR SUBSCRIPTION
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,08 Dec 2021 10:16:00 AM,11019,12726,NEW LISTINGS RELATED NOTICES,59,,,createdDate,MYLAND DEVELOPMENTS LIMITED – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES (OVERSUBSCRIBED)
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,07 Dec 2021 09:46:54 AM,11000,12711,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAPITAL ALLIANCE LIMITED IPO - FINAL FIGURES IN RESPECT OF THE APPLICATIONS PROCESSED
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Dec 2021 09:54:10 PM,10998,12709,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAPITAL ALLIANCE LIMITED IPO - BASIS OF ALLOTMENT
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,06 Dec 2021 10:18:34 AM,10990,12694,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"FIRST CAPITAL TREASURIES PLC - INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,03 Dec 2021 09:03:11 AM,10955,12679,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"
hSENID BUSINESS SOLUTION LIMITED- OVERSUBSCRIBED"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,02 Dec 2021 01:54:04 PM,10947,12667,NEW LISTINGS RELATED NOTICES,59,,,createdDate,SARVODAYA DEVELOPMENT FINANCE LIMITED - IPO
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,01 Dec 2021 05:43:59 PM,10934,12651,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"LOLC GENERAL INSURANCE LIMITED - INITIAL PUBLIC OFFER OF ORDINARY VOTING SHARES
"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Nov 2021 07:26:58 PM,10916,12631,NEW LISTINGS RELATED NOTICES,59,,,createdDate,SARVODAYA DEVELOPMENT FINANCE LIMITED - IPO
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,30 Nov 2021 01:51:22 PM,10904,12619,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"hSENID BUSINESS SOLUTION LIMITED-RELEASE OF INTERIM FINANCIAL STATEMENTS FOR THE PERIOD ENDED OCTOBER 31, 2021"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,25 Nov 2021 06:27:04 PM,10856,12554,NEW LISTINGS RELATED NOTICES,59,,,createdDate,"FIRST CAPITAL TREASURIES PLC (“THE COMPANY”) – INITIAL PUBLIC OFFERING OF ORDINARY VOTING SHARES
"
2021,New Listings Announcements,,TRADING AND MARKET SURVEILLANCE,,,,,,,,,,25 Nov 2021 10:19:38 AM,10843,12537,NEW LISTINGS RELATED NOTICES,59,,,createdDate,CAPITAL ALLIANCE LIMITED-INITIAL PUBLIC OFFERING (OVERSUBSCRIBED)
